Price,Brand,Model,Ram size,Quantity,Ram type,Ram speed,CAS latency,Link
99.99,Crucial,CT2K16G4RFS4266,32,2,DDR4,2666,19,https://amazon.com/dp/B01N6L95LY?tag=pcbuilder00-20
99.99,Mushkin,MSL4U213FF16GX2,32,2,DDR4,2133,15,https://amazon.com/dp/B07CGNH7JS?tag=pcbuilder00-20
99.99,G.Skill,Ares,8,2,DDR3,1600,9,https://amazon.com/dp/B007AJY0ZA?tag=pcbuilder00-20
100.17,XPG,AX4U320038G16-DB10,16,2,DDR4,3200,16,https://amazon.com/dp/B07FY13HZV?tag=pcbuilder00-20
100.21,Crucial,CT32G4DFD832A,32,1,DDR4,3200,22,https://amazon.com/dp/B07ZLHD4F8?tag=pcbuilder00-20
100.99,G.Skill,Ares,16,2,DDR3,1600,9,https://amazon.com/dp/B00U91LHE8?tag=pcbuilder00-20
101.69,HyperX,Fury,16,2,DDR3,1866,10,https://amazon.com/dp/B00J8E8Y5C?tag=pcbuilder00-20
101.77,HyperX,HyperX Fury,16,2,DDR3,1866,10,https://amazon.com/dp/B00J8E910Y?tag=pcbuilder00-20
102.7,Lexar,LD5FU016G-R6000GDGA,32,2,DDR5,6000,30,https://amazon.com/dp/B0BXH3CMJK?tag=pcbuilder00-20
102.99,Patriot Memory,Viper Venom RGB,32,2,DDR5,5600,36,https://amazon.com/dp/B09XY7JBR7?tag=pcbuilder00-20
102.99,Corsair,Dominator Platinum RGB,16,2,DDR4,3200,16,https://amazon.com/dp/B07N3HHLN1?tag=pcbuilder00-20
102.99,G.Skill,Trident Z Royal,16,2,DDR4,3200,16,https://amazon.com/dp/B07LD43HMG?tag=pcbuilder00-20
103.9,Crucial,CT32G52C42U5,32,1,DDR5,5200,42,https://amazon.com/dp/B0BLTDWTM5?tag=pcbuilder00-20
104.84,Corsair,CMV16GX3M2A1333C9,16,2,DDR3,1333,9,https://amazon.com/dp/B007EHKXS6?tag=pcbuilder00-20
104.85,Kingston,KVR48S40BD8-32,32,1,DDR5,4800,40,https://amazon.com/dp/B09TWJLY2C?tag=pcbuilder00-20
104.99,PROXMEM,PGD5U64A38XX7-K0WC,32,2,DDR5,6400,38,https://amazon.com/dp/B0BXFW5KPY?tag=pcbuilder00-20
104.99,TEAMGROUP,CTCWD532G6000HC30DC01,32,2,DDR5,6000,30,https://amazon.com/dp/B0C4NKHXK7?tag=pcbuilder00-20
104.99,G.Skill,F5-6000J3636F16GA2-TZ5K,32,2,DDR5,6000,36,https://amazon.com/dp/B09PTS2NMZ?tag=pcbuilder00-20
104.99,PROXMEM,PGD5U56A36XX7-S1WC,32,2,DDR5,5600,36,https://amazon.com/dp/B0BXFTYPGN?tag=pcbuilder00-20
104.99,G.Skill,F5-5600J3036D16GX2-TZ5N,32,2,DDR5,5600,30,https://amazon.com/dp/B0BFC4XHLM?tag=pcbuilder00-20
104.99,Patriot Memory,Viper Steel,16,2,DDR4,4133,19,https://amazon.com/dp/B07KXBRR24?tag=pcbuilder00-20
104.99,G.Skill,Trident Z RGB,32,2,DDR4,3000,16,https://amazon.com/dp/B07KQP3XQB?tag=pcbuilder00-20
104.99,G.Skill,Sniper X,32,2,DDR4,3000,16,https://amazon.com/dp/B079FX843G?tag=pcbuilder00-20
104.99,Corsair,Vengeance LPX,32,4,DDR4,2666,16,https://amazon.com/dp/B00OTJZTZE?tag=pcbuilder00-20
105.13,G.Skill,Trident Z,16,2,DDR4,3600,17,https://amazon.com/dp/B017WSSWHA?tag=pcbuilder00-20
105.27,Crucial,CT2K16G4RFD4213,32,2,DDR4,2133,15,https://amazon.com/dp/B00KUSMULY?tag=pcbuilder00-20
106.62,Crucial,CT8G4WFS824A,8,1,DDR4,2400,17,https://amazon.com/dp/B017UGKMOK?tag=pcbuilder00-20
106.99,KLEVV,CRAS X RGB,32,2,DDR4,3200,16,https://amazon.com/dp/B07R3D9W6K?tag=pcbuilder00-20
107.03,PNY,MD16GK2D4440019XRGB,16,2,DDR4,4400,19,https://amazon.com/dp/B09DTLBTHT?tag=pcbuilder00-20
107.1,Neo Forza,NMUD416E82-4400GG20,32,2,DDR4,4400,19,https://amazon.com/dp/B0B4KN59N5?tag=pcbuilder00-20
107.5,Crucial,CT2K16G4DFRA32A,32,2,DDR4,3200,22,https://amazon.com/dp/B08C4LXXCJ?tag=pcbuilder00-20
107.95,Crucial,CT32G4DFD8266,32,1,DDR4,2666,19,https://amazon.com/dp/B07ZLD38TY?tag=pcbuilder00-20
107.97,Corsair,Vengeance LPX,16,2,DDR4,2400,14,https://amazon.com/dp/B0123ZC250?tag=pcbuilder00-20
107.99,G.Skill,F5-6000J3636F16GX2-TZ5N,32,2,DDR5,6000,36,https://amazon.com/dp/B0BFC8JTDQ?tag=pcbuilder00-20
107.99,Corsair,Vengeance RGB Pro,32,2,DDR4,3200,16,https://amazon.com/dp/B08SQBKB5D?tag=pcbuilder00-20
107.99,Patriot Memory,PVE2464G320C8K,64,2,DDR4,2666,18,https://amazon.com/dp/B0957Y2BDG?tag=pcbuilder00-20
108,ADATA,AX5U6000C4016G-CLARWH,32,2,DDR5,6000,40,https://amazon.com/dp/B0B2X6XRGV?tag=pcbuilder00-20
109.38,Patriot Memory,Signature Premium,16,1,DDR4,2400,17,https://amazon.com/dp/B07Q56MBD3?tag=pcbuilder00-20
109.46,G.Skill,F3-2400C11D-16GAB,16,2,DDR3,2400,11,https://amazon.com/dp/B00DHA44MK?tag=pcbuilder00-20
109.75,HyperX,HX426C16FB3K2/16,16,2,DDR4,2666,16,https://amazon.com/dp/B07WJJHWYD?tag=pcbuilder00-20
109.97,ADATA,AD4U240038G17-S,8,1,DDR4,2400,17,https://amazon.com/dp/B01N39HVZO?tag=pcbuilder00-20
109.99,Corsair,CMK32GX5M2B6600C38,32,2,DDR5,6600,38,https://amazon.com/dp/B0CBRHX1KT?tag=pcbuilder00-20
109.99,Corsair,CMH32GX5M2B6400C36,32,2,DDR5,6400,36,https://amazon.com/dp/B0BXHC74WD?tag=pcbuilder00-20
109.99,G.Skill,F5-6000J3636F16GA2-TZ5RS,32,2,DDR5,6000,36,https://amazon.com/dp/B09PTG9PLV?tag=pcbuilder00-20
109.99,XPG,AX5U6000C4016G-DCLARWH,32,2,DDR5,6000,40,https://amazon.com/dp/B09TG4R8NX?tag=pcbuilder00-20
109.99,G.Skill,MEGS-F5-6000-3636-RW,32,2,DDR5,6000,36,https://amazon.com/dp/B0CB78Y7DC?tag=pcbuilder00-20
109.99,G.Skill,Trident Z5 RGB Series,32,2,DDR5,6000,32,https://amazon.com/dp/B0CBL85YV5?tag=pcbuilder00-20
109.99,G.Skill,F5-5600J2834F16GX2-TZ5RK,32,2,DDR5,5600,28,https://amazon.com/dp/B0BJ1892HJ?tag=pcbuilder00-20
109.99,G.Skill,F5-5600J3036D16GX2-TZ5NR,32,2,DDR5,5600,30,https://amazon.com/dp/B0BCNGTCXJ?tag=pcbuilder00-20
109.99,G.Skill,F5-5600J3036D16GA2-TZ5RS,32,2,DDR5,5600,30,https://amazon.com/dp/B09XZ1369Q?tag=pcbuilder00-20
109.99,G.Skill,Ripjaws V,32,2,DDR4,4000,18,https://amazon.com/dp/B08TR1BQM3?tag=pcbuilder00-20
109.99,Corsair,Vengeance RGB Pro,32,2,DDR4,3600,18,https://amazon.com/dp/B08SQRF8MJ?tag=pcbuilder00-20
109.99,Corsair,Dominator Platinum RGB,16,2,DDR4,3600,16,https://amazon.com/dp/B088MYG52D?tag=pcbuilder00-20
109.99,Corsair,Dominator Platinum RGB,16,2,DDR4,3600,18,https://amazon.com/dp/B07N3HCWJG?tag=pcbuilder00-20
109.99,Corsair,Vengeance RGB Pro,32,2,DDR4,3600,18,https://amazon.com/dp/B082DJ19CK?tag=pcbuilder00-20
109.99,G.Skill,Trident Z RGB,16,2,DDR4,3600,17,https://amazon.com/dp/B01N4V82FW?tag=pcbuilder00-20
109.99,KLEVV,CRAS X RGB,32,2,DDR4,3600,18,https://amazon.com/dp/B087XJ3BNH?tag=pcbuilder00-20
109.99,Corsair,Vengeance RGB Pro,32,2,DDR4,3200,16,https://amazon.com/dp/B08SQPH9JC?tag=pcbuilder00-20
109.99,G.Skill,TridentZ RGB,32,2,DDR4,3200,16,https://amazon.com/dp/B07DMNZY56?tag=pcbuilder00-20
109.99,Corsair,Vengeance RGB Pro,32,2,DDR4,3200,16,https://amazon.com/dp/B08SQHRJY1?tag=pcbuilder00-20
109.99,Corsair,Vengeance RGB Pro,32,2,DDR4,2933,16,https://amazon.com/dp/B07K5BBY66?tag=pcbuilder00-20
109.99,Crucial,CT2K16G3ERSLD4160B,32,2,DDR3,1600,11,https://amazon.com/dp/B008BPYKPM?tag=pcbuilder00-20
110.5,G.Skill,Sniper X,32,2,DDR4,3200,16,https://amazon.com/dp/B07CWFZR9M?tag=pcbuilder00-20
111.75,G.Skill,Ripjaws X,16,2,DDR3,2400,11,https://amazon.com/dp/B00DH9M3C4?tag=pcbuilder00-20
112.03,G.Skill,Trident Z,16,2,DDR4,3200,15,https://amazon.com/dp/B01HRYPQDM?tag=pcbuilder00-20
112.27,TEAMGROUP,T-Force XTREEM ARGB,16,2,DDR4,3200,16,https://amazon.com/dp/B082H9RDGK?tag=pcbuilder00-20
112.39,G.Skill,Sniper X,32,2,DDR4,3600,19,https://amazon.com/dp/B07FSV5X9P?tag=pcbuilder00-20
112.74,G.Skill,Tident Z RGB,16,2,DDR4,3600,16,https://amazon.com/dp/B07Z87LXY1?tag=pcbuilder00-20
112.99,Kingston Technology,KF556S40IB-32,32,1,DDR5,5600,40,https://amazon.com/dp/B0BRTJZL5H?tag=pcbuilder00-20
112.99,G.Skill,F5-5600S4040A16GX2-RS,32,2,DDR5,5600,40,https://amazon.com/dp/B0C64HZSRX?tag=pcbuilder00-20
113.59,XPG,XPG D50,32,2,DDR4,3200,16,https://amazon.com/dp/B092FZYB5W?tag=pcbuilder00-20
113.98,Crucial,CT2K16G4SFD8266,32,2,DDR4,2666,19,https://amazon.com/dp/B071H38422?tag=pcbuilder00-20
114,G.Skill,Ripjaws V,16,2,DDR4,2400,15,https://amazon.com/dp/B017WSVUME?tag=pcbuilder00-20
114.53,G.Skill,9B20-374-336,32,2,DDR5,5600,36,https://amazon.com/dp/B09RB2WTVP?tag=pcbuilder00-20
114.99,G.Skill,F5-6400J3239G16GA2-TZ5K,32,2,DDR5,6400,34,https://amazon.com/dp/B09QRT4S65?tag=pcbuilder00-20
114.99,G.Skill,F5-6000J3238F16GX2-TZ5RS,32,2,DDR5,6000,32,https://amazon.com/dp/B0B2X1J1X1?tag=pcbuilder00-20
114.99,PROXMEM,PGD5U60A30XX7-UTWC,32,2,DDR5,6000,30,https://amazon.com/dp/B0C2S1BWHL?tag=pcbuilder00-20
114.99,Kingston Technology,KF556S40IBK2-32,32,2,DDR5,5600,40,https://amazon.com/dp/B0BRTJ4Q94?tag=pcbuilder00-20
114.99,G.Skill,F5-5600J2834F16GX2-TZ5NR,32,2,DDR5,5600,28,https://amazon.com/dp/B0BF8Z8MW1?tag=pcbuilder00-20
114.99,Corsair,Vengeance LPX,32,4,DDR4,3600,16,https://amazon.com/dp/B078MGCL42?tag=pcbuilder00-20
114.99,G.Skill,Ripjaws V,32,2,DDR4,3600,16,https://amazon.com/dp/B07Z45XB3G?tag=pcbuilder00-20
114.99,G.Skill,RipJaws V,32,2,DDR4,3600,18,https://amazon.com/dp/B07Z86WC1Z?tag=pcbuilder00-20
114.99,Corsair,Vengeance LPX,32,4,DDR4,3200,16,https://amazon.com/dp/B017NW5RW8?tag=pcbuilder00-20
114.99,Patriot Memory,PVS464G320C6K,64,2,DDR4,3200,16,https://amazon.com/dp/B08689HC45?tag=pcbuilder00-20
115,Crucial,CT2K16G4DFD8213,32,2,DDR4,2133,15,https://amazon.com/dp/B015YPB1NK?tag=pcbuilder00-20
115.15,G.Skill,F5-5600J3636C16GX2,32,2,DDR5,5600,36,https://amazon.com/dp/B09R8SYKRC?tag=pcbuilder00-20
115.75,HyperX,HyperX Fury,16,1,DDR4,2666,16,https://amazon.com/dp/B07WF9MD3Q?tag=pcbuilder00-20
116.21,G.Skill,F5-6000J3040F16GX2-TZ5S,32,2,DDR5,6000,30,https://amazon.com/dp/B0B2X2V49Y?tag=pcbuilder00-20
116.72,G.Skill,F5-5600J3636C16GX2-TZ5K,32,2,DDR5,5600,36,https://amazon.com/dp/B09R9FBMXT?tag=pcbuilder00-20
116.92,Kingston,KVR48S40BS8K2-32,32,2,DDR5,4800,40,https://amazon.com/dp/B09TWHC4LQ?tag=pcbuilder00-20
116.99,Thermaltake,TOUGHRAM RGB,16,2,DDR4,3200,16,https://amazon.com/dp/B08163DL1L?tag=pcbuilder00-20
116.99,TEAMGROUP,T-Force Dark Pro,16,2,DDR4,3200,14,https://amazon.com/dp/B075HQDYDN?tag=pcbuilder00-20
116.99,G.Skill,Ripjaws X,32,4,DDR3,1600,9,https://amazon.com/dp/B007GWMQNE?tag=pcbuilder00-20
117.4,G.Skill,F5-6000J3238F16GX2-RS5W,32,2,DDR5,6000,32,https://amazon.com/dp/B0B2S8SB3C?tag=pcbuilder00-20
117.56,G.Skill,Trident Z,16,2,DDR4,3200,14,https://amazon.com/dp/B01LZUZ021?tag=pcbuilder00-20
117.95,Crucial,CT2K16G4DFD8266,32,2,DDR4,2666,19,https://amazon.com/dp/B0736W5BH2?tag=pcbuilder00-20
117.99,Corsair,Vengeance RGB Pro,32,2,DDR4,3600,18,https://amazon.com/dp/B08SPYCCF1?tag=pcbuilder00-20
118.57,G.Skill,Trident Z,32,2,DDR4,3200,16,https://amazon.com/dp/B01HFR9V78?tag=pcbuilder00-20
118.98,Kingston,KVR13N9K2/16,16,2,DDR3,1333,9,https://amazon.com/dp/B00864RASM?tag=pcbuilder00-20
118.99,Corsair,Vengeance RGB Pro,32,2,DDR4,3600,18,https://amazon.com/dp/B08SQC325S?tag=pcbuilder00-20
118.99,Patriot Memory,PVSR464G320C8K,64,2,DDR4,3200,18,https://amazon.com/dp/B08N68SS6T?tag=pcbuilder00-20
119,Kingston,KSM24ED8/16ME,16,1,DDR4,2400,17,https://amazon.com/dp/B07BGFXV62?tag=pcbuilder00-20
119.99,G.Skill,F5-6600J3440G16GA2-TZ5RK,32,2,DDR5,6600,34,https://amazon.com/dp/B09Z1SRR22?tag=pcbuilder00-20
119.99,G.Skill,F5-6600J3440G16GA2-TZ5RS,32,2,DDR5,6600,34,https://amazon.com/dp/B09Z24G721?tag=pcbuilder00-20
119.99,G.Skill,MEGS-6400-3239G16-RW,32,2,DDR5,6400,32,https://amazon.com/dp/B0CBLCKY5T?tag=pcbuilder00-20
119.99,G.Skill,F5-6400J3239G16GX2-TZ5NR,32,2,DDR5,6400,32,https://amazon.com/dp/B0CHDBYRLM?tag=pcbuilder00-20
119.99,G.Skill,F5-6400J3239G16GX2-TZ5NRW,32,2,DDR5,6400,32,https://amazon.com/dp/B0CHDH81CW?tag=pcbuilder00-20
119.99,G.Skill,F5-6400J3648G24GX2-RS5K,48,2,DDR5,6400,36,https://amazon.com/dp/B0C6HVWCXM?tag=pcbuilder00-20
119.99,Corsair,CMK32GX5M2X6200C32,32,2,DDR5,6200,30,https://amazon.com/dp/B0CCXS7J78?tag=pcbuilder00-20
119.99,Corsair,CMK32GX5M2B6000Z30,32,2,DDR5,6000,30,https://amazon.com/dp/B0CBRJ63RT?tag=pcbuilder00-20
119.99,G.Skill,F5-6000J3040F16GA2-TZ5RS,32,2,DDR5,6000,30,https://amazon.com/dp/B09Y1CBP9K?tag=pcbuilder00-20
119.99,Corsair,CMH32GX5M2B6000C36W,32,2,DDR5,6000,36,https://amazon.com/dp/B0CCXT24ZN?tag=pcbuilder00-20
119.99,PROXMEM,PGD5U60A30XX7-KTWC,32,2,DDR5,6000,30,https://amazon.com/dp/B0BZWKPT6M?tag=pcbuilder00-20
119.99,PNY,MD32GK2D5600036MXR,32,2,DDR5,5600,36,https://amazon.com/dp/B09SBR7389?tag=pcbuilder00-20
119.99,G.Skill,Trident Z Neo,32,2,DDR4,3600,18,https://amazon.com/dp/B07WTSMHSY?tag=pcbuilder00-20
119.99,PNY,XLR8,16,2,DDR4,3200,16,https://amazon.com/dp/B08B9KQDK5?tag=pcbuilder00-20
119.99,Thermaltake,TOUGHRAM Z-ONE RGB,16,2,DDR4,3200,16,https://amazon.com/dp/B082TJLJX3?tag=pcbuilder00-20
119.99,Corsair,Vengeance LPX,32,2,DDR4,2666,16,https://amazon.com/dp/B014JESOF0?tag=pcbuilder00-20
119.99,HyperX,Fury,16,2,DDR4,2666,16,https://amazon.com/dp/B07WF9M5DD?tag=pcbuilder00-20
119.99,Crucial,CT32G4RFD424A,32,1,DDR4,2400,17,https://amazon.com/dp/B015BJ35GU?tag=pcbuilder00-20
119.99,CRUCIAL BY MICRON - DRAM,CT2K8G4RFS424A,16,2,DDR4,2400,17,https://amazon.com/dp/B019HKNX4I?tag=pcbuilder00-20
121.18,Corsair,CMV16GX3M2A1600C11,16,2,DDR3,1600,9,https://amazon.com/dp/B009M0TF3W?tag=pcbuilder00-20
121.2,G.Skill,F5-5600J2834F16GX2-TZ5RS,32,2,DDR5,5600,28,https://amazon.com/dp/B0BJZ5CJKF?tag=pcbuilder00-20
121.77,G.Skill,Flare X,32,4,DDR4,3200,16,https://amazon.com/dp/B07YPLVDS5?tag=pcbuilder00-20
121.87,Corsair,Vengeance LPX,16,2,DDR4,3600,20,https://amazon.com/dp/B086974PLV?tag=pcbuilder00-20
121.99,Patriot Memory,PVSR464G360C0K,64,2,DDR4,3600,20,https://amazon.com/dp/B08N688HCH?tag=pcbuilder00-20
124.95,Corsair,CMK32GX5M2B6400C36,64,2,DDR5,6000,30,https://amazon.com/dp/B0BXHCNK8J?tag=pcbuilder00-20
124.99,G.Skill,F5-6800J3445G16GX2-TZ5RS,32,2,DDR5,6800,34,https://amazon.com/dp/B0BJ7VT6N4?tag=pcbuilder00-20
124.99,Corsair,CMH32GX5M2B6400C36W,32,2,DDR5,6400,36,https://amazon.com/dp/B0C4Y3DCL4?tag=pcbuilder00-20
124.99,TEAMGROUP,FLBD532G5200HC40CDC01,32,2,DDR5,5200,40,https://amazon.com/dp/B09P35J2PQ?tag=pcbuilder00-20
124.99,Corsair,Vengeance LPX,32,4,DDR4,3600,18,https://amazon.com/dp/B07RGPWFY2?tag=pcbuilder00-20
124.99,Thermaltake,TOUGHRAM,16,2,DDR4,3200,16,https://amazon.com/dp/B0837JWLMB?tag=pcbuilder00-20
124.99,G.Skill,Trident Z RGB,16,2,DDR4,3200,14,https://amazon.com/dp/B079WH9KFV?tag=pcbuilder00-20
125,Corsair,Vengeance LPX,16,2,DDR4,3200,16,https://amazon.com/dp/B0711BS87T?tag=pcbuilder00-20
125.7,XPG,AX4U360032G18IST50,32,1,DDR4,3600,18,https://amazon.com/dp/B0B73MSF36?tag=pcbuilder00-20
125.99,GIGABYTE,GP-ARS16G33,16,2,DDR4,3333,18,https://amazon.com/dp/B091ZFTQQ1?tag=pcbuilder00-20
126.19,G.Skill,Trident Z,16,2,DDR4,4000,18,https://amazon.com/dp/B06XGNTMFH?tag=pcbuilder00-20
126.31,HyperX,HX426C16FR2K2/16,16,2,DDR4,2666,16,https://amazon.com/dp/B06XNN3PFP?tag=pcbuilder00-20
126.99,TEAMGROUP,CTCWD532G7200HC34ADC01,32,2,DDR5,7200,34,https://amazon.com/dp/B0C4NJB8VH?tag=pcbuilder00-20
126.99,TEAMGROUP,CTCED532G7200HC34ADC01,32,2,DDR5,7200,34,https://amazon.com/dp/B0C4NM2LYK?tag=pcbuilder00-20
126.99,XPG,XPG Caster,32,2,DDR5,6000,40,https://amazon.com/dp/B09Q7YYWGB?tag=pcbuilder00-20
127,G.Skill,Ripjaws,16,1,DDR4,2666,18,https://amazon.com/dp/B017UC431W?tag=pcbuilder00-20
127.46,Kingston Technology,KF560C36BBE-32,32,1,DDR5,6000,36,https://amazon.com/dp/B0BRTJNW88?tag=pcbuilder00-20
128.5,G.Skill,Trident Z RGB,32,2,DDR4,3200,16,https://amazon.com/dp/B07F3C3SH1?tag=pcbuilder00-20
128.71,G.Skill,F5-5600J3036D16GX2-TZ5RK,32,2,DDR5,5600,30,https://amazon.com/dp/B0BK5BVZBW?tag=pcbuilder00-20
128.99,Crucial,CT16G4WFD8213,16,1,DDR4,2133,15,https://amazon.com/dp/B017UGK94S?tag=pcbuilder00-20
129,G.Skill,F3-2400C11D-16GSR,16,2,DDR3,2400,11,https://amazon.com/dp/B00G3NPBAW?tag=pcbuilder00-20
129.98,Crucial,CT32G4LFD4266,32,1,DDR4,2666,19,https://amazon.com/dp/B01NCO2QBO?tag=pcbuilder00-20
129.99,TEAMGROUP,FF4D532G7200HC34ADC01,32,2,DDR5,7200,34,https://amazon.com/dp/B0BG5L9H31?tag=pcbuilder00-20
129.99,XPG,AX5U6400C3216G-DCLARWH,32,2,DDR5,6400,32,https://amazon.com/dp/B0BSVSS5QP?tag=pcbuilder00-20
129.99,XPG,AX5U6400C3216G-DCLARBK,32,2,DDR5,6400,32,https://amazon.com/dp/B0BSVRQQ26?tag=pcbuilder00-20
129.99,Corsair,CMH32GX5M2B6000C30W,32,2,DDR5,6000,30,https://amazon.com/dp/B0CD7WZRHF?tag=pcbuilder00-20
129.99,PROXMEM,PGD5U64A32XX7-KTWC,32,2,DDR5,6000,32,https://amazon.com/dp/B0BZWGK6XP?tag=pcbuilder00-20
129.99,G.Skill,F5-5600J4040D24GX2-TZ5NR,48,2,DDR5,5600,40,https://amazon.com/dp/B0C4X3626N?tag=pcbuilder00-20
129.99,Thermaltake,Toughram RGB,16,2,DDR4,3600,18,https://amazon.com/dp/B07XVZWQLQ?tag=pcbuilder00-20
129.99,Thermaltake,TOUGHRAM RGB,16,2,DDR4,3600,18,https://amazon.com/dp/B08163ZPJR?tag=pcbuilder00-20
129.99,HP,48U45AA#ABC,32,2,DDR4,3200,14,https://amazon.com/dp/B09NCKDD98?tag=pcbuilder00-20
129.99,Corsair,Vengeance LPX,64,2,DDR4,2400,16,https://amazon.com/dp/B07V4CZ2C4?tag=pcbuilder00-20
129.99,G.Skill,Ripjaws X,16,4,DDR3,1600,9,https://amazon.com/dp/B004JPKGY2?tag=pcbuilder00-20
130.4,Crucial,CT2K16G4DFD832A,32,2,DDR4,3200,22,https://amazon.com/dp/B07Q3HNXCC?tag=pcbuilder00-20
130.99,Patriot Memory,Viper 4 Blackout,16,2,DDR4,4000,19,https://amazon.com/dp/B07TWJ42VQ?tag=pcbuilder00-20
131.99,G.Skill,Trident Z RGB,32,2,DDR4,2400,15,https://amazon.com/dp/B079LDNF3D?tag=pcbuilder00-20
132.24,Corsair,Vengeance Pro,16,2,DDR4,1600,9,https://amazon.com/dp/B00D2LGRPG?tag=pcbuilder00-20
132.26,G.Skill,Trident Z Neo,32,2,DDR4,3000,16,https://amazon.com/dp/B07WTZ1Z1M?tag=pcbuilder00-20
133.29,Crucial,Ballistix RGB,16,2,DDR4,3200,16,https://amazon.com/dp/B083VN5CQJ?tag=pcbuilder00-20
133.72,TEAMGROUP,TED532G4800C40DC01,32,2,DDR5,4800,40,https://amazon.com/dp/B096KN5N9K?tag=pcbuilder00-20
133.72,G.Skill,Trident Z,16,2,DDR4,4133,19,https://amazon.com/dp/B06XGJBQP1?tag=pcbuilder00-20
133.99,G.Skill,Trident Z,32,2,DDR4,3200,16,https://amazon.com/dp/B01HFRA2GM?tag=pcbuilder00-20
134.93,Kingston,KTH-PL426/32G,32,1,DDR4,2666,19,https://amazon.com/dp/B076LZS5CF?tag=pcbuilder00-20
134.99,Corsair,Vengeance RGB Pro,32,4,DDR4,3200,16,https://amazon.com/dp/B08SQPPLNN?tag=pcbuilder00-20
135.05,G.Skill,TridentZ RGB,16,2,DDR4,3200,14,https://amazon.com/dp/B06XFH6R73?tag=pcbuilder00-20
135.83,OLOy,MD4U323618DEDA,32,2,DDR4,3600,18,https://amazon.com/dp/B08T634K48?tag=pcbuilder00-20
136.36,Kingston,KTD-PE426/32G,32,1,DDR4,2666,19,https://amazon.com/dp/B076LTKVB3?tag=pcbuilder00-20
136.57,Thermaltake,TOUGHRAM,16,2,DDR4,3600,18,https://amazon.com/dp/B0837K5HSM?tag=pcbuilder00-20
136.99,OLOy,MD4U323216DEDA,64,2,DDR4,3200,16,https://amazon.com/dp/B083Z2WDGX?tag=pcbuilder00-20
136.99,G.Skill,Trident Z Royal,32,2,DDR4,3200,16,https://amazon.com/dp/B07N7SBSF4?tag=pcbuilder00-20
137.25,G.Skill,Aegis,32,2,DDR4,2400,17,https://amazon.com/dp/B0778P3ZN4?tag=pcbuilder00-20
137.35,TEAMGROUP,T-Force Zeus,32,2,DDR4,3200,20,https://amazon.com/dp/B08H83LM4X?tag=pcbuilder00-20
138.99,Crucial,Ballistix,32,2,DDR4,3200,16,https://amazon.com/dp/B083TSLDF2?tag=pcbuilder00-20
138.99,SAMSUNG,M391A2K43BB1-CRC,16,1,DDR4,2400,17,https://amazon.com/dp/B07GCWR9K8?tag=pcbuilder00-20
139,HyperX,HyperX Fury,16,2,DDR4,3000,15,https://amazon.com/dp/B07WD5V6RV?tag=pcbuilder00-20
139,Crucial,CT32G4LFD424A,32,1,DDR4,2400,17,https://amazon.com/dp/B019HKO2SE?tag=pcbuilder00-20
139.2,SAMSUNG,b64280,32,1,DDR4,2666,19,https://amazon.com/dp/B07N124XDS?tag=pcbuilder00-20
139.34,G.Skill,Ripjaws V,32,4,DDR4,3200,16,https://amazon.com/dp/B017QJDP4U?tag=pcbuilder00-20
139.94,Patriot Memory,Viper Steel,32,2,DDR4,3000,16,https://amazon.com/dp/B07MV1328Q?tag=pcbuilder00-20
139.99,Corsair,CMH32GX5M2X7200C34,32,2,DDR5,7200,34,https://amazon.com/dp/B0BLYLPC9L?tag=pcbuilder00-20
139.99,G.Skill,F5-6000J4048F24GX2-TZ5RK,48,2,DDR5,6000,40,https://amazon.com/dp/B0C4X2SNFH?tag=pcbuilder00-20
139.99,G.Skill,Trident Z Royal,32,2,DDR4,3600,19,https://amazon.com/dp/B07SQ3T4X3?tag=pcbuilder00-20
139.99,TEAMGROUP,T-Force XTREEM ARGB,32,2,DDR4,3600,18,https://amazon.com/dp/B08T1RD9KT?tag=pcbuilder00-20
139.99,Thermaltake,TOUGHPOWER Z-ONE RGB,16,2,DDR4,3600,18,https://amazon.com/dp/B0837JPTZ9?tag=pcbuilder00-20
139.99,Corsair,Vengeance RGB Pro,32,4,DDR4,3200,16,https://amazon.com/dp/B07D1XJH2W?tag=pcbuilder00-20
139.99,Corsair,Vengeance RGB Pro,32,4,DDR4,3200,16,https://amazon.com/dp/B07D5RBR2P?tag=pcbuilder00-20
139.99,Crucial,CT16G4XFD8266,16,1,DDR4,2666,19,https://amazon.com/dp/B07KBGY4QW?tag=pcbuilder00-20
140,ADATA,AD5U480016G-DT,32,2,DDR5,4800,40,https://amazon.com/dp/B09HSZN7RT?tag=pcbuilder00-20
141,G.Skill,F4-2400C15D-16GNT,16,2,DDR4,2400,15,https://amazon.com/dp/B015FY1ZSG?tag=pcbuilder00-20
142.93,G.Skill,Trident Z Neo,32,2,DDR4,4000,18,https://amazon.com/dp/B08TQH3JDQ?tag=pcbuilder00-20
142.95,G.Skill,F5-6600J3440G16GX2-TZ5RK,32,2,DDR5,6600,34,https://amazon.com/dp/B0B2X4J41T?tag=pcbuilder00-20
143.31,G.Skill,Trident Z,32,2,DDR4,3600,17,https://amazon.com/dp/B01MYDM603?tag=pcbuilder00-20
143.99,G.Skill,Trident Z,32,4,DDR4,3200,16,https://amazon.com/dp/B015FXWIEC?tag=pcbuilder00-20
